"Comment","Designator","Footprint","LCSC Part #"
"1N4148WS","D22","hellen-one-common:SOD-323","C2128"
"1N4148WS","D23","hellen-one-common:SOD-323","C2128"
"1N4148WS","D24","hellen-one-common:SOD-323","C2128"
"B5819W","D25","hellen-one-common:SOD-123","C8598"
"LED-WHITE-0603","D26","hellen-one-common:LED-0603","C2290"
"LED-WHITE-0603","D27","hellen-one-common:LED-0603","C2290"
"B5819W","D28","hellen-one-common:SOD-123","C8598"
"1N4148WS","D29","hellen-one-common:SOD-323","C2128"
"1N4148WS","D30","hellen-one-common:SOD-323","C2128"
"B5819W","D31","hellen-one-common:SOD-123","C8598"
"B5819W","D32","hellen-one-common:SOD-123","C8598"
"1N4148WS","D33","hellen-one-common:SOD-323","C2128"
"1N4148WS","D34","hellen-one-common:SOD-323","C2128"
"Fuse-Pad-Pad","F1","hellen-one-common:PAD-1206-PAD","C182446"
"Fuse-Pad-Pad","F2","hellen-one-common:PAD-1206-PAD","C182446"
"Fuse-Pad-Pad","F3","hellen-one-common:PAD-1206-PAD","C182446"
"LOGO","G1","rusefi_lib:LOGO",""
"DISCLAIMER","G2","rusefi_lib:Off_Road_Disclaimer",""
"LOGO","G3","hellen-one-common:LOGO",""
"PROTO_AREA","G4","hellen-one-common:PROTO_AREA",""
"PROTO_AREA","G5","hellen-one-common:PROTO_AREA",""
"PROTO_AREA","G6","hellen-one-common:PROTO_AREA",""
"PROTO_AREA","G7","hellen-one-common:PROTO_AREA",""
"PROTO_AREA","G9","hellen-one-common:PROTO_AREA",""
"PROTO_AREA","G11","hellen-one-common:PROTO_AREA",""
"PROTO_AREA","G12","hellen-one-common:PROTO_AREA",""
"USB_B_Mini","J1","hellen-one-common:USB-MINI-B-VERTICAL","C13453"
"Conn_01x05_Male","J2","Connector_Molex:Molex_SPOX_5267-05A_1x05_P2.50mm_Vertical",""
"MiniFit","J3","hellen-one-common:Molex-39301020","C240832"
"Conn_02x12_Odd_Even","J4","Connector_PinHeader_2.54mm:PinHeader_2x12_P2.54mm_Vertical",""
"USB_B","J5","hellen-one-common:USB_B","C46392"
"ETB","J6","hellen-one-common:PinHeader_1x06_P2.54mm_Vertical","C343639"
"Conn_01x01","J11","MountingHole:MountingHole_4.5mm_Pad",""
"Conn_01x01","J13","MountingHole:MountingHole_4.5mm_Pad",""
"Conn_01x01","J14","MountingHole:MountingHole_4.5mm_Pad",""
"Conn_01x01","J15","MountingHole:MountingHole_4.5mm_Pad",""
"Conn_01x01","J16","MountingHole:MountingHole_4.5mm_Pad",""
"Conn_01x01","J17","MountingHole:MountingHole_4.5mm_Pad",""
"Conn_01x01","J19","TestPoint:TestPoint_Pad_D2.0mm",""
"Conn_01x01","J20","TestPoint:TestPoint_Pad_D2.0mm",""
"Conn_01x01","J21","TestPoint:TestPoint_Pad_D2.0mm",""
"Conn_01x01","J22","TestPoint:TestPoint_Pad_D2.0mm",""
"Conn_01x01","J24","TestPoint:TestPoint_Pad_D2.0mm",""
"AudioJack3_SwitchTR","J25","hellen-one-common:Jack_3.5mm_PJ-3250-5A","C165947"
"Conn_01x06","J27","Connector_PinHeader_2.54mm:PinHeader_1x06_P2.54mm_Vertical",""
"Module-input-0.1","M1","hellen-one-input-0.1:input",""
"Module-ign8-0.1","M2","hellen-one-ign8-0.1:ign8",""
"Module-mcu144-0.5","M3","hellen-one-mcu-0.3:mcu",""
"Module-sd-0.1","M4","hellen-one-sd-0.1:sd",""
"Module-output-0.2","M5","hellen-one-output-0.2:output",""
"Module-dinput4-0.1","M6","hellen-one-dinput4-0.1:dinput4",""
"Module-stlink-0.1","M7","hellen-one-stlink-0.1:stlink",""
"Module-can-0.1","M8","hellen-one-can-0.1:can",""
"Module-knock-0.1","M9","hellen-one-knock-0.1:knock",""
"Module-power12-0.2","M10","hellen-one-power12-0.2:power12",""
"Module-power5-0.2","M11","hellen-one-power5-0.1:power5",""
"Module-wbo-0.2","M12","hellen-one-wbo-0.2:wbo",""
"Module-can-0.1","M13","hellen-one-can-0.1:can",""
"Pad","P1","hellen-one-common:PAD-TH",""
"178780-1","P2","hellen-one-common:178780-1",""
"Pad","P4","hellen-one-common:PAD-TH",""
"Pad","P5","hellen-one-common:PAD-TH",""
"Pad","P6","hellen-one-common:PAD-TH",""
"Pad","P7","hellen-one-common:PAD-TH",""
"Pad","P8","hellen-one-common:PAD-TH",""
"Pad","P9","hellen-one-common:PAD-TH",""
"Pad","P10","hellen-one-common:PAD-TH",""
"Pad","P11","hellen-one-common:PAD-TH",""
"Pad","P12","hellen-one-common:PAD-TH",""
"Pad","P13","hellen-one-common:PAD-TH",""
"Pad","P14","hellen-one-common:PAD-TH",""
"Pad","P15","hellen-one-common:PAD-TH",""
"Pad","P17","hellen-one-common:PAD-TH",""
"Pad","P18","hellen-one-common:PAD-TH",""
"Pad","P19","hellen-one-common:PAD-TH",""
"Pad","P20","hellen-one-common:PAD-TH",""
"Pad","P22","hellen-one-common:PAD-TH",""
"Pad","P23","hellen-one-common:PAD-TH",""
"Pad","P24","hellen-one-common:PAD-TH",""
"Pad","P25","hellen-one-common:PAD-TH",""
"Pad","P28","hellen-one-common:PAD-TH",""
"Pad","P29","hellen-one-common:PAD-TH",""
"Pad","P30","hellen-one-common:PAD-TH",""
"Pad","P31","hellen-one-common:PAD-TH",""
"Pad","P32","hellen-one-common:PAD-TH",""
"Pad","P38","hellen-one-common:PAD-TH",""
"Pad","P43","hellen-one-common:PAD-TH",""
"Pad","P44","hellen-one-common:PAD-TH",""
"Pad","P47","hellen-one-common:PAD-TH",""
"Pad","P48","hellen-one-common:PAD-TH",""
"Pad","P49","hellen-one-common:PAD-TH",""
"Pad","P50","hellen-one-common:PAD-TH",""
"Pad","P51","hellen-one-common:PAD-TH",""
"Pad","P52","hellen-one-common:PAD-TH",""
"Pad","P53","hellen-one-common:PAD-TH",""
"Pad","P55","hellen-one-common:PAD-TH",""
"Pad","P56","hellen-one-common:PAD-TH",""
"470","R1","hellen-one-common:R0603-4","C25510"
"5.1k","R2","hellen-one-common:R0603","C23186"
"4.7k","R3","hellen-one-common:R0603","C23162"
"1k","R4","hellen-one-common:R0603","C21190"
"5.1k","R5","hellen-one-common:R0603","C23186"
"4.7k","R6","hellen-one-common:R0603-4","C1980"
"20k","R7","hellen-one-common:R0603-4","C12004"
"Jumper-Pad-Pad","R8","hellen-one-common:PAD-0805-PAD","C17477"
"100k","R9","hellen-one-common:R0603","C25803"
"100","R10","hellen-one-common:R0603","C22775"
"680k","R11","hellen-one-common:R0603","C25822"
"Jumper-Pad-Pad","R12","hellen-one-common:PAD-0805-PAD"," C17477"
"1.6k","R13","hellen-one-common:R0603","C22847"
"0","R14","hellen-one-common:R0603","C21189"
"0","R15","hellen-one-common:R0603","C21189"
"4.7k","R16","hellen-one-common:R0603-4","C1980"
"Jumper-Pad-Pad","R17","hellen-one-common:PAD-0805-PAD"," C17477"
"Jumper-Pad-Pad","R18","hellen-one-common:PAD-0805-PAD"," C17477"
"10k","R19","hellen-one-common:R0603","C25804"
"Jumper-Pad-Pad","R20","hellen-one-common:PAD-0805-PAD"," C17477"
"Jumper-Pad-Pad","R21","hellen-one-common:PAD-0805-PAD"," C17477"
"Jumper-Pad-Pad","R22","hellen-one-common:PAD-0805-PAD"," C17477"
"Jumper-Pad-Pad","R24","hellen-one-common:PAD-0805-PAD"," C17477"
"Jumper-Pad-Pad","R25","hellen-one-common:PAD-0805-PAD"," C17477"
"Jumper-Pad-Pad","R26","hellen-one-common:PAD-0805-PAD"," C17477"
"Jumper-Pad-Pad","R27","hellen-one-common:PAD-0805-PAD"," C17477"
"Jumper-Pad-Pad","R28","hellen-one-common:PAD-0805-PAD"," C17477"
"Jumper-Pad-Pad","R30","hellen-one-common:PAD-0805-PAD"," C17477"
"Jumper-Pad-Pad","R31","hellen-one-common:PAD-0805-PAD"," C17477"
"Jumper-Pad-Pad","R32","hellen-one-common:PAD-0805-PAD"," C17477"
"Jumper-Pad-Pad","R33","hellen-one-common:PAD-0805-PAD"," C17477"
"Jumper-Pad-Pad","R34","hellen-one-common:PAD-0805-PAD"," C17477"
"Jumper-Pad-Pad","R35","hellen-one-common:PAD-0805-PAD"," C17477"
"Jumper-Pad-Pad","R36","hellen-one-common:PAD-0805-PAD"," C17477"
"Jumper-Pad-Pad","R37","hellen-one-common:PAD-0805-PAD"," C17477"
"Jumper-Pad-Pad","R38","hellen-one-common:PAD-0805-PAD"," C17477"
"Jumper-Pad-Pad","R39","hellen-one-common:PAD-0805-PAD"," C17477"
"Jumper-Pad-Pad","R40","hellen-one-common:PAD-0805-PAD"," C17477"
"Jumper-Pad-Pad","R42","hellen-one-common:PAD-0805-PAD"," C17477"
"Jumper-Pad-Pad","R43","hellen-one-common:PAD-0805-PAD"," C17477"
"Jumper-Pad-Pad","R44","hellen-one-common:PAD-0805-PAD"," C17477"
"Jumper-Pad-Pad","R46","hellen-one-common:PAD-0805-PAD"," C17477"
"Jumper-Pad-Pad","R47","hellen-one-common:PAD-0805-PAD"," C17477"
"Jumper-Pad-Pad","R48","hellen-one-common:PAD-0805-PAD"," C17477"
"Jumper-Pad-Pad","R49","hellen-one-common:PAD-0805-PAD"," C17477"
"750","R50","hellen-one-common:R0603","C23241"
"Button_SPST","S1","hellen-one-common:SMD-2_2.9x3.9x1.7","C115357"
"Button_SPST","S2","hellen-one-common:SMD-2_2.9x3.9x1.7","C115357"
"LIS2DW12TR","U1","hellen-one-common:LGA-12_2x2mm_P0.5mm","C189624"
"MPX4_MAP","U2","rusefi_lib:MPX-4_MAP",""
"MCP6002-xSN","U3","Package_SO:SOIC-8_3.9x4.9mm_P1.27mm","C7377"
"LPS25HB","U4","Package_LGA:ST_HLGA-10_2.5x2.5mm_P0.6mm_LayoutBorder3x2y","C87898"
"L6205PD","U5","hellen-one-common:SO20POWER","C36543"
